EmployeeID,Age,Gender,Department,JobRole,EducationField,Education,MonthlyIncome,JobLevel,YearsAtCompany,YearsInCurrentRole,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,BusinessTravel,DistanceFromHome,Attrition
EMP1319,36,Male,Sales,Sales Representative,Life Sciences,2,8341,2,16,8,3,4,3,3,No,Non-Travel,15,No
EMP1320,20,Male,Sales,Sales Executive,Technical Degree,2,8130,2,17,14,3,2,4,4,No,Non-Travel,26,No
EMP1321,35,Male,Sales,Sales Executive,Technical Degree,2,9514,1,10,5,3,3,4,3,Yes,Travel_Rarely,11,No
EMP1322,36,Female,Sales,Sales Executive,Medical,2,9393,1,1,0,2,3,2,3,No,Travel_Rarely,11,Yes
EMP1323,23,Male,Research & Development,Research Scientist,Life Sciences,1,7516,1,0,0,1,4,3,3,Yes,Travel_Rarely,13,No
EMP1324,33,Female,Sales,Sales Executive,Life Sciences,2,8252,1,3,1,1,2,4,4,No,Travel_Rarely,12,No
EMP1325,25,Male,Human Resources,Manager,Life Sciences,4,7496,3,1,0,3,2,1,3,No,Travel_Rarely,6,No
EMP1326,35,Female,Research & Development,Manager,Life Sciences,4,9266,1,8,6,4,4,3,3,Yes,Travel_Rarely,29,Yes
EMP1327,56,Male,Sales,Sales Representative,Medical,2,11079,3,7,4,2,4,4,3,No,Non-Travel,23,No
EMP1328,29,Male,Research & Development,Manager,Medical,3,7208,2,0,0,1,3,2,3,Yes,Travel_Rarely,20,No
EMP1329,27,Female,Research & Development,Healthcare Representative,Medical,4,8927,1,12,7,3,2,4,3,No,Travel_Rarely,19,No
EMP1330,24,Male,Research & Development,Healthcare Representative,Life Sciences,1,8188,3,2,1,4,2,4,4,Yes,Travel_Frequently,19,Yes
EMP1331,18,Male,Research & Development,Healthcare Representative,Life Sciences,3,7269,2,3,2,4,3,4,3,No,Travel_Rarely,27,No
EMP1332,53,Male,Research & Development,Laboratory Technician,Life Sciences,4,10146,1,7,2,3,4,2,3,No,Travel_Rarely,3,No
EMP1333,38,Male,Sales,Sales Representative,Life Sciences,1,8868,4,3,2,4,4,3,3,No,Travel_Rarely,16,No
EMP1334,54,Male,Human Resources,Manager,Technical Degree,2,6939,1,4,2,1,1,1,3,No,Travel_Rarely,9,No
EMP1335,41,Female,Human Resources,Human Resources,Life Sciences,4,8218,1,0,0,1,2,4,3,Yes,Travel_Rarely,27,No
EMP1336,42,Male,Research & Development,Healthcare Representative,Medical,2,9159,3,3,2,1,2,4,3,No,Travel_Rarely,27,Yes
EMP1337,24,Male,Sales,Sales Representative,Life Sciences,1,8346,3,10,6,3,4,3,3,Yes,Travel_Frequently,14,No
EMP1338,59,Male,Research & Development,Research Scientist,Technical Degree,2,10575,2,17,14,1,3,3,3,No,Non-Travel,28,Yes
EMP1339,34,Female,Sales,Sales Executive,Medical,2,8547,1,3,2,3,2,1,3,No,Non-Travel,3,No
EMP1340,46,Female,Sales,Sales Representative,Life Sciences,3,10913,4,3,2,2,1,4,3,No,Travel_Rarely,3,No
EMP1341,47,Male,Sales,Manager,Medical,3,10555,2,8,3,2,3,4,3,Yes,Travel_Rarely,24,No
EMP1342,24,Male,Research & Development,Research Director,Marketing,5,9141,1,20,17,4,1,4,3,Yes,Non-Travel,20,No
EMP1343,50,Female,Research & Development,Manager,Other,2,10100,2,2,1,1,4,4,3,Yes,Travel_Rarely,7,Yes
EMP1344,24,Male,Research & Development,Research Director,Life Sciences,2,8854,4,4,1,2,3,4,3,No,Travel_Rarely,19,No
EMP1345,41,Female,Research & Development,Healthcare Representative,Human Resources,2,9592,1,11,7,3,2,4,3,Yes,Non-Travel,24,Yes
EMP1346,28,Female,Research & Development,Research Director,Human Resources,2,8583,3,6,2,1,2,3,3,No,Travel_Rarely,3,No
EMP1347,26,Female,Research & Development,Healthcare Representative,Human Resources,2,8907,2,0,0,3,4,3,3,Yes,Non-Travel,21,Yes
EMP1348,29,Male,Research & Development,Research Scientist,Medical,5,8342,2,6,4,4,2,4,3,Yes,Non-Travel,1,No
EMP1349,52,Female,Human Resources,Manager,Medical,4,10854,3,1,0,4,2,3,3,No,Travel_Rarely,12,No
EMP1350,21,Female,Sales,Manager,Life Sciences,2,7551,5,4,3,4,4,3,3,Yes,Non-Travel,21,No
EMP1351,53,Male,Research & Development,Manager,Marketing,3,11234,1,5,2,2,4,1,3,No,Travel_Rarely,6,No
EMP1352,45,Male,Research & Development,Healthcare Representative,Medical,2,11264,1,14,12,3,4,2,3,No,Travel_Rarely,7,No
EMP1353,30,Male,Research & Development,Manager,Medical,2,9725,4,4,2,1,2,3,3,Yes,Travel_Rarely,2,No
EMP1354,40,Male,Research & Development,Laboratory Technician,Medical,3,8572,3,2,1,2,1,2,3,No,Travel_Rarely,18,No
EMP1355,36,Male,Research & Development,Healthcare Representative,Marketing,2,9735,2,1,0,1,1,2,3,No,Travel_Rarely,25,Yes
EMP1356,59,Male,Research & Development,Research Director,Technical Degree,5,11900,2,14,5,2,2,3,3,Yes,Non-Travel,15,No
EMP1357,54,Male,Human Resources,Human Resources,Life Sciences,3,10533,3,1,0,4,3,2,3,Yes,Travel_Rarely,15,No
EMP1358,56,Male,Research & Development,Manager,Technical Degree,2,10089,3,3,2,2,2,4,3,No,Travel_Rarely,10,No
EMP1359,41,Male,Sales,Sales Executive,Medical,3,8754,4,1,0,3,3,3,3,Yes,Travel_Rarely,17,No
EMP1360,33,Female,Research & Development,Healthcare Representative,Technical Degree,2,9935,2,10,3,2,2,3,4,No,Non-Travel,18,No
EMP1361,50,Female,Human Resources,Manager,Medical,2,8890,2,4,1,2,2,2,3,No,Travel_Rarely,18,No
EMP1362,29,Male,Sales,Sales Representative,Life Sciences,2,8080,3,3,2,4,4,2,3,Yes,Travel_Frequently,29,No
EMP1363,51,Male,Research & Development,Research Scientist,Human Resources,2,11840,2,3,2,2,2,3,3,No,Travel_Rarely,15,No
EMP1364,24,Male,Research & Development,Laboratory Technician,Life Sciences,3,8381,2,13,4,3,2,4,3,No,Travel_Frequently,26,No
EMP1365,28,Female,Research & Development,Healthcare Representative,Technical Degree,2,8158,2,5,3,2,2,4,3,No,Travel_Frequently,23,No
EMP1366,48,Female,Sales,Sales Executive,Medical,3,9137,1,8,2,1,1,2,3,No,Travel_Rarely,6,No
EMP1367,46,Female,Research & Development,Manager,Medical,3,10446,2,15,13,2,3,3,3,No,Travel_Rarely,9,No
EMP1368,30,Male,Human Resources,Manager,Life Sciences,2,6833,3,16,14,4,2,2,3,Yes,Travel_Rarely,11,No
EMP1369,48,Female,Sales,Sales Executive,Medical,3,9642,3,2,1,1,3,4,3,No,Non-Travel,15,Yes
EMP1370,19,Male,Sales,Sales Executive,Life Sciences,2,7786,2,21,19,1,4,4,3,No,Travel_Rarely,23,No
EMP1371,56,Female,Human Resources,Human Resources,Life Sciences,2,11019,1,0,0,1,3,3,3,No,Travel_Rarely,3,No
EMP1372,32,Male,Sales,Sales Representative,Life Sciences,2,9094,2,3,2,3,1,3,3,No,Travel_Rarely,19,No
EMP1373,28,Female,Research & Development,Healthcare Representative,Life Sciences,2,8168,3,15,10,3,3,4,4,No,Travel_Rarely,1,No
EMP1374,51,Male,Research & Development,Healthcare Representative,Other,1,11522,2,2,1,3,1,4,3,No,Travel_Rarely,24,Yes
EMP1375,56,Female,Sales,Sales Executive,Other,3,10240,3,2,0,2,3,3,4,No,Travel_Rarely,17,No
EMP1376,21,Female,Research & Development,Laboratory Technician,Life Sciences,2,7191,2,2,1,4,3,4,3,No,Non-Travel,11,No
EMP1377,28,Male,Research & Development,Healthcare Representative,Marketing,2,8602,1,6,4,3,2,3,3,No,Travel_Rarely,18,No
EMP1378,46,Male,Research & Development,Manager,Life Sciences,4,11330,3,4,1,4,4,3,3,Yes,Travel_Rarely,11,No
EMP1379,19,Female,Research & Development,Research Director,Medical,3,8152,1,9,4,4,4,4,3,No,Travel_Rarely,28,No
EMP1380,33,Male,Research & Development,Manager,Technical Degree,4,9150,2,15,9,3,4,3,3,Yes,Travel_Rarely,7,No
EMP1381,56,Male,Sales,Sales Representative,Other,1,11789,1,7,3,2,2,4,3,Yes,Travel_Rarely,1,No
EMP1382,30,Male,Research & Development,Healthcare Representative,Life Sciences,3,7754,1,1,0,4,3,2,4,No,Travel_Rarely,12,No
EMP1383,54,Male,Human Resources,Human Resources,Marketing,4,8791,2,18,17,4,4,3,3,No,Non-Travel,4,No
EMP1384,34,Male,Sales,Sales Executive,Life Sciences,3,7427,2,2,1,1,2,2,3,No,Non-Travel,25,No
EMP1385,38,Male,Research & Development,Research Scientist,Other,3,9838,3,1,0,1,4,3,3,No,Travel_Rarely,8,No
EMP1386,36,Male,Research & Development,Research Director,Life Sciences,2,9513,3,0,0,4,1,3,3,Yes,Travel_Rarely,15,Yes
EMP1387,24,Male,Research & Development,Research Scientist,Medical,1,9654,3,5,3,2,1,4,3,No,Non-Travel,11,No
EMP1388,55,Female,Sales,Sales Representative,Medical,2,10594,2,0,0,4,3,3,3,Yes,Travel_Rarely,29,No
EMP1389,25,Female,Human Resources,Manager,Marketing,2,7176,3,1,0,2,3,4,4,Yes,Non-Travel,8,No
EMP1390,30,Female,Research & Development,Research Director,Life Sciences,4,8901,2,2,0,1,3,3,3,No,Travel_Rarely,12,Yes
EMP1391,54,Male,Sales,Sales Representative,Human Resources,2,10414,2,2,0,1,4,4,3,No,Travel_Rarely,3,No
EMP1392,19,Female,Sales,Sales Executive,Life Sciences,4,6182,2,6,4,1,1,3,3,Yes,Travel_Rarely,21,Yes
EMP1393,58,Male,Sales,Manager,Medical,4,12808,4,11,4,2,2,3,4,No,Non-Travel,4,No
EMP1394,28,Male,Research & Development,Healthcare Representative,Life Sciences,2,9155,1,10,5,2,4,2,3,No,Travel_Rarely,27,No
EMP1395,41,Female,Research & Development,Laboratory Technician,Life Sciences,2,9948,4,2,0,3,1,3,4,Yes,Travel_Frequently,12,No
EMP1396,23,Female,Research & Development,Research Director,Medical,4,8832,1,1,0,4,3,3,3,Yes,Travel_Rarely,8,No
EMP1397,43,Female,Research & Development,Research Director,Medical,4,10507,2,23,9,2,3,3,3,No,Travel_Rarely,27,No
EMP1398,24,Female,Sales,Sales Representative,Life Sciences,2,7807,2,0,0,3,1,4,3,Yes,Travel_Rarely,23,No
EMP1399,56,Male,Research & Development,Laboratory Technician,Life Sciences,2,10475,3,14,10,3,2,4,3,No,Travel_Rarely,23,No
EMP1400,36,Male,Research & Development,Research Director,Medical,2,9859,1,1,0,3,3,4,3,No,Travel_Rarely,10,No
EMP1401,23,Female,Sales,Sales Representative,Marketing,3,8148,4,20,11,3,4,3,3,No,Travel_Rarely,26,No
EMP1402,46,Male,Sales,Manager,Human Resources,2,9032,3,2,1,1,3,4,3,No,Travel_Rarely,23,No
EMP1403,56,Male,Sales,Sales Executive,Life Sciences,3,11615,3,4,1,1,3,4,3,No,Travel_Rarely,1,No
EMP1404,19,Female,Research & Development,Healthcare Representative,Life Sciences,1,8254,2,8,4,1,3,2,3,Yes,Travel_Frequently,13,Yes
EMP1405,36,Female,Research & Development,Healthcare Representative,Life Sciences,1,9963,4,6,2,1,2,3,4,No,Travel_Rarely,7,Yes
EMP1406,21,Male,Research & Development,Research Scientist,Life Sciences,2,9293,4,2,1,3,1,2,3,No,Travel_Rarely,20,No
EMP1407,23,Female,Research & Development,Healthcare Representative,Medical,2,8357,2,5,2,2,2,1,3,Yes,Travel_Rarely,28,Yes
EMP1408,54,Female,Research & Development,Laboratory Technician,Medical,2,11073,3,9,6,4,1,2,3,No,Travel_Rarely,3,No
EMP1409,45,Female,Research & Development,Research Scientist,Life Sciences,2,10748,2,0,0,4,2,1,3,Yes,Non-Travel,29,Yes
EMP1410,47,Male,Research & Development,Healthcare Representative,Life Sciences,2,9680,2,0,0,4,2,4,3,Yes,Travel_Rarely,16,No
EMP1411,24,Male,Sales,Sales Executive,Life Sciences,2,7963,2,4,2,4,2,3,3,No,Travel_Frequently,12,Yes
EMP1412,26,Male,Sales,Sales Representative,Technical Degree,2,8180,2,0,0,2,1,2,3,No,Travel_Rarely,29,Yes
EMP1413,42,Male,Sales,Manager,Other,5,8595,1,7,3,3,3,4,3,No,Travel_Rarely,5,No
EMP1414,50,Male,Sales,Sales Representative,Life Sciences,2,11854,2,1,0,1,3,4,3,Yes,Non-Travel,18,Yes
EMP1415,18,Male,Research & Development,Research Director,Life Sciences,2,6814,3,3,2,4,1,4,3,No,Travel_Rarely,8,No
EMP1416,23,Male,Human Resources,Human Resources,Technical Degree,3,6301,5,1,0,4,4,3,3,Yes,Travel_Rarely,12,No
EMP1417,35,Female,Sales,Manager,Human Resources,5,9851,5,5,2,4,1,3,4,No,Travel_Rarely,28,No
EMP1418,27,Male,Sales,Manager,Medical,2,8730,2,0,0,2,4,2,3,No,Travel_Rarely,25,No
EMP1419,45,Female,Research & Development,Research Director,Life Sciences,3,9279,2,0,0,3,1,2,3,No,Non-Travel,21,No
EMP1420,28,Female,Human Resources,Human Resources,Life Sciences,3,8225,1,0,0,1,4,2,3,No,Non-Travel,3,No
EMP1421,50,Male,Research & Development,Manager,Medical,3,11674,3,21,8,1,1,3,3,No,Travel_Rarely,16,No
EMP1422,18,Female,Research & Development,Healthcare Representative,Life Sciences,1,7915,1,1,0,3,3,4,3,No,Non-Travel,10,No
EMP1423,30,Male,Sales,Manager,Life Sciences,3,10479,2,8,6,2,2,1,3,No,Travel_Rarely,23,No
EMP1424,54,Male,Sales,Sales Executive,Medical,1,8940,3,0,0,4,3,2,4,No,Non-Travel,17,No
EMP1425,37,Female,Human Resources,Manager,Life Sciences,3,9015,2,0,0,1,2,2,3,No,Travel_Rarely,10,No
EMP1426,18,Male,Human Resources,Manager,Marketing,3,7873,1,4,3,4,1,4,4,No,Travel_Rarely,3,No
EMP1427,20,Female,Sales,Sales Executive,Life Sciences,2,8313,4,4,1,2,3,3,3,No,Travel_Rarely,25,No
EMP1428,35,Male,Human Resources,Human Resources,Life Sciences,4,8136,2,21,9,4,1,3,3,Yes,Travel_Rarely,2,No
EMP1429,58,Female,Research & Development,Research Scientist,Medical,1,10907,1,20,13,4,4,2,3,Yes,Travel_Rarely,27,No
EMP1430,31,Male,Research & Development,Research Scientist,Life Sciences,4,9335,1,10,8,4,1,3,3,No,Travel_Rarely,14,No
EMP1431,48,Female,Research & Development,Research Scientist,Other,2,10992,2,6,1,2,3,2,3,No,Travel_Rarely,9,No
EMP1432,44,Male,Research & Development,Healthcare Representative,Medical,2,10501,1,4,3,4,3,3,4,No,Travel_Rarely,27,No
EMP1433,34,Female,Research & Development,Healthcare Representative,Life Sciences,1,10052,3,3,1,1,2,1,4,No,Travel_Rarely,17,No
EMP1434,46,Female,Research & Development,Healthcare Representative,Marketing,4,9364,2,20,11,1,2,4,4,No,Travel_Rarely,4,No
EMP1435,53,Male,Sales,Sales Executive,Life Sciences,1,10057,3,6,3,2,3,3,3,No,Travel_Rarely,28,Yes
EMP1436,54,Female,Sales,Sales Executive,Human Resources,2,9567,1,6,2,4,3,4,4,No,Travel_Rarely,26,No
EMP1437,43,Male,Research & Development,Manager,Life Sciences,2,9631,2,1,0,2,4,3,3,Yes,Travel_Frequently,29,Yes
EMP1438,34,Female,Research & Development,Laboratory Technician,Medical,3,10032,3,0,0,4,2,3,4,No,Travel_Rarely,22,No
EMP1439,39,Male,Sales,Sales Representative,Life Sciences,2,9206,3,20,11,3,3,1,3,No,Travel_Rarely,15,No
EMP1440,42,Female,Research & Development,Manager,Medical,1,11945,2,2,1,2,2,3,3,No,Non-Travel,13,No
EMP1441,19,Female,Human Resources,Manager,Technical Degree,2,7174,4,4,3,4,2,3,4,No,Travel_Rarely,23,No
EMP1442,39,Male,Sales,Manager,Technical Degree,2,9167,1,0,0,1,3,3,4,Yes,Travel_Rarely,19,Yes
EMP1443,22,Male,Research & Development,Healthcare Representative,Life Sciences,2,8344,2,12,9,4,2,4,3,Yes,Travel_Rarely,9,No
EMP1444,21,Male,Research & Development,Laboratory Technician,Life Sciences,2,7669,4,0,0,2,2,4,3,No,Travel_Rarely,4,No
EMP1445,53,Female,Research & Development,Laboratory Technician,Technical Degree,3,10693,1,12,8,3,2,4,3,Yes,Travel_Rarely,21,No
EMP1446,23,Male,Sales,Sales Representative,Human Resources,2,8742,1,1,0,2,3,2,3,Yes,Non-Travel,8,No
EMP1447,38,Male,Research & Development,Manager,Life Sciences,2,9631,1,15,11,1,4,3,3,No,Travel_Rarely,28,No
EMP1448,30,Female,Research & Development,Research Director,Medical,2,8265,3,9,3,2,3,1,3,No,Travel_Frequently,15,No
EMP1449,54,Male,Human Resources,Manager,Life Sciences,5,9079,2,1,0,1,3,3,3,No,Travel_Rarely,14,No
EMP1450,42,Female,Research & Development,Research Scientist,Technical Degree,4,9499,1,5,4,2,3,3,3,Yes,Non-Travel,3,No
EMP1451,43,Male,Research & Development,Healthcare Representative,Life Sciences,3,9999,2,2,0,1,3,2,3,No,Travel_Rarely,24,No
EMP1452,56,Male,Research & Development,Research Scientist,Life Sciences,2,11934,3,1,0,2,1,4,3,No,Travel_Rarely,27,No
EMP1453,37,Female,Research & Development,Healthcare Representative,Marketing,1,8387,1,13,8,3,1,3,3,No,Travel_Rarely,17,No
EMP1454,50,Male,Research & Development,Healthcare Representative,Life Sciences,2,10244,2,3,2,3,1,3,3,No,Travel_Rarely,8,No
EMP1455,31,Male,Sales,Sales Representative,Medical,2,8595,3,3,1,4,2,1,3,No,Travel_Rarely,14,No
EMP1456,53,Female,Human Resources,Manager,Medical,2,8273,4,1,0,3,4,3,3,No,Travel_Rarely,13,No
EMP1457,34,Male,Research & Development,Laboratory Technician,Life Sciences,3,8553,3,3,1,3,2,4,3,No,Travel_Rarely,15,No
EMP1458,38,Female,Research & Development,Research Scientist,Life Sciences,4,8996,3,14,4,3,2,3,3,Yes,Non-Travel,11,No
EMP1459,33,Female,Sales,Manager,Medical,4,8003,2,3,0,2,4,4,3,Yes,Travel_Rarely,27,No
EMP1460,33,Male,Research & Development,Healthcare Representative,Life Sciences,2,9293,2,21,7,3,4,2,3,Yes,Travel_Rarely,15,No
EMP1461,37,Male,Research & Development,Research Scientist,Medical,3,9331,2,20,17,1,3,3,4,Yes,Travel_Rarely,12,No
EMP1462,46,Female,Research & Development,Research Director,Technical Degree,2,9735,3,1,0,4,2,4,3,Yes,Travel_Rarely,26,No
EMP1463,45,Male,Sales,Sales Executive,Marketing,1,9942,2,1,0,3,1,3,3,No,Travel_Rarely,24,No
EMP1464,25,Male,Research & Development,Manager,Life Sciences,3,9878,4,13,8,2,1,1,3,Yes,Travel_Rarely,22,Yes
EMP1465,41,Female,Human Resources,Human Resources,Life Sciences,1,10091,5,3,1,3,1,3,3,No,Non-Travel,21,No
EMP1466,20,Male,Sales,Manager,Life Sciences,2,6061,1,0,0,1,2,3,3,No,Travel_Rarely,9,No
EMP1467,42,Female,Human Resources,Human Resources,Life Sciences,2,9321,1,2,0,2,3,4,3,Yes,Travel_Rarely,22,Yes
EMP1468,36,Male,Research & Development,Manager,Life Sciences,3,9237,1,6,4,1,1,4,3,No,Travel_Rarely,15,No
EMP1469,50,Male,Research & Development,Manager,Medical,3,10624,2,11,10,3,1,4,3,Yes,Travel_Frequently,1,No
EMP1470,19,Male,Research & Development,Research Director,Life Sciences,2,7701,1,1,0,3,1,3,3,No,Non-Travel,12,No
